route_id	substrate	substrate_label	corrected_ATP_auxiliary_equivalents_per_product_Cmol	corrected_NADH_auxiliary_equivalents_per_product_Cmol	corrected_NADPH_auxiliary_equivalents_per_product_Cmol	corrected_total_reducing_auxiliary_equivalents_per_product_Cmol	corrected_positive_auxiliary_cofactor_burden	cofactor_accounting_basis	stage
2913da587e94e627	co2	CO₂	1.666667	0.5	3.0	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f21dafb27abd07c9	co2	CO₂	1.166667	0.5	3.0	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1ad4dc507b116073	co2	CO₂	0.666667	1.0	2.5	3.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
178a5f01de04d346	co2	CO₂	1.333333	0.166667	3.333333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
27b99a117a6e8455	co2	CO₂	1.166667	0.666667	2.833333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3e7e4bf5916232f4	co2	CO₂	1.166667	0.722222	2.777778	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7299cef2ca5f8059	co2	CO₂	1.666667	0.5	3.0	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bdae0f5d6a147bdd	co2	CO₂	1.833333	0.166667	3.333333	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5dddba6f81bc5e4d	co2	CO₂	1.166667	0.833333	2.666667	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5ec3de82c3edc123	co2	CO₂	1.666667	1.333333	2.166667	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
278a4e9b03c5b455	co2	CO₂	1.833333	1.333333	2.166667	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
24aee5b6097d447f	co2	CO₂	1.5	0.833333	2.666667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e586b2f7750564d4	co2	CO₂	1.5	1.5	2.0	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3924f76526a5d9ea	co2	CO₂	1.777778	0.666667	2.833333	3.5	5.277778	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ba5a4befd2d3285c	co2	CO₂	1.833333	0.5	3.0	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cde06a7ee38e6271	co2	CO₂	1.5	1.0	2.5	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a925f0d755e072be	co2	CO₂	1.5	0.666667	2.833333	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
86775bed1a4e2adc	co2	CO₂	1.166667	1.0	2.5	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c5fe96dee396c664	co2	CO₂	1.5	1.0	2.5	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
73d69784049a9e9d	co2	CO₂	1.166667	1.0	2.5	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ecd40a4e7a1754da	co2	CO₂	1.166667	1.0	2.5	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
90b011b330dece36	co2	CO₂	1.5	0.666667	2.833333	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3980f932d2cd8c64	co2	CO₂	1.5	0.777778	2.722222	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
50b7d09389f46fc6	co2	CO₂	1.166667	0.666667	2.833333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0535c68194f72cef	co2	CO₂	1.166667	0.833333	2.666667	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ad3c01e5ebe6f1d2	co2	CO₂	1.5	0.833333	2.666667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
541bffd785c0d3bf	co2	CO₂	1.666667	0.75	2.75	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
afb502411d2267df	co2	CO₂	1.583333	1.416667	2.083333	3.5	5.083333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
213ef4d18fb9e37c	co2	CO₂	0.833333	1.166667	2.333333	3.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
895cd5881bd9be80	co2	CO₂	1.583333	0.416667	3.083333	3.5	5.083333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
41699632a166e48c	co2	CO₂	1.333333	0.333333	3.166667	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b22161b3018c02e9	co2	CO₂	1.166667	0.833333	2.666667	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c092cb06567091df	co2	CO₂	1.833333	0.833333	2.666667	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3562360f93c0f349	co2	CO₂	1.5	0.833333	2.666667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8db22e04ea38a514	co2	CO₂	1.5	0.0	3.5	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0bb038327335605c	co2	CO₂	1.833333	0.166667	3.333333	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ec6d61c5c79e0405	co2	CO₂	1.722222	0.166667	3.333333	3.5	5.222222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
66beb082f8118084	co2	CO₂	1.333333	0.833333	2.666667	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5825f3aed0218698	co2	CO₂	1.333333	1.0	2.5	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0658d241644fd083	co2	CO₂	1.166667	0.666667	2.833333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d7769bec625cb26f	co2	CO₂	1.25	0.916667	2.583333	3.5	4.75	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
067bacc2c0c083ec	co2	CO₂	1.333333	0.416667	3.083333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
689341ab7de86768	co2	CO₂	1.666667	0.75	2.75	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b385daabcd22d6b9	co2	CO₂	1.333333	1.0	2.5	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9b94303ffa73cb21	co2	CO₂	1.0	1.5	2.0	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b43e889256c17573	co2	CO₂	1.666667	1.166667	2.333333	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ea258a15254fe05a	co2	CO₂	1.166667	1.166667	2.333333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
79bf6d0eda489aad	co2	CO₂	1.0	1.666667	1.833333	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
71b8817ea8e2ab59	co2	CO₂	1.333333	1.166667	2.333333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f076b459edfc559e	co2	CO₂	1.166667	1.166667	2.333333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9144f654e847a36b	co2	CO₂	1.462963	0.333333	3.166667	3.5	4.962963	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a9d7f0f7a231dc07	co2	CO₂	1.25	1.083333	2.416667	3.5	4.75	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
26ad44893aebf384	co2	CO₂	1.833333	1.166667	2.333333	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8e275840dfbbec2c	co2	CO₂	1.166667	1.166667	2.333333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3e857d12334d577c	co2	CO₂	1.666667	1.0	2.5	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
426d45532cb824f8	co2	CO₂	1.583333	1.166667	2.333333	3.5	5.083333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
84975b1a57a217ba	co2	CO₂	1.5	1.333333	2.166667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fe955f15729d2a53	co2	CO₂	1.833333	0.833333	2.666667	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4a2651807b848cb3	co2	CO₂	1.777778	1.0	2.5	3.5	5.277778	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
27732f4197f6c0b7	co2	CO₂	1.5	1.5	2.0	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ce6b0a0cd700a556	co2	CO₂	1.5	0.833333	2.666667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8fe791f7c625f072	co2	CO₂	1.333333	0.666667	2.833333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f4e5aeee85acc023	co2	CO₂	1.916667	0.5	3.0	3.5	5.416667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d89204c00cf496fd	co2	CO₂	1.666667	0.833333	2.666667	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3a2bbb3f6df87e53	co2	CO₂	1.333333	0.333333	3.166667	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0beda316e82e3475	co2	CO₂	1.666667	0.333333	3.166667	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6973534c9c78b33b	co2	CO₂	1.5	0.5	3.0	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4f9d3599799644b6	co2	CO₂	0.833333	2.5	1.0	3.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
92955de2d9d1838c	co2	CO₂	1.5	2.166667	1.333333	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
eaf3333748f1b96c	co2	CO₂	1.25	2.416667	1.083333	3.5	4.75	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3cda026ec2053bda	co2	CO₂	1.166667	2.0	1.5	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5c5ad84b2e02dfcf	co2	CO₂	1.166667	2.5	1.0	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3b0688485a4593ea	co2	CO₂	1.444444	1.888889	1.611111	3.5	4.944444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4a1bcd3d95270038	co2	CO₂	1.166667	2.166667	1.333333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
318ea50b5398807a	co2	CO₂	1.5	2.333333	1.166667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1c6ddbd85b22e3a2	co2	CO₂	1.333333	2.25	1.25	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0de2ccb13a276f4a	co2	CO₂	1.416667	2.833333	0.666667	3.5	4.916667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f396992e29a58897	co2	CO₂	0.833333	2.666667	0.833333	3.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9a0dcd8493651bc4	co2	CO₂	1.5	2.083333	1.416667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b7343a08516e69bb	co2	CO₂	1.333333	1.916667	1.583333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ef0c6150a07d2b9a	co2	CO₂	1.5	1.0	2.5	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4bc912483cf04a4d	co2	CO₂	1.833333	1.333333	2.166667	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f335fa83dd571022	co2	CO₂	1.333333	0.833333	2.666667	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a92c13c836bcbcac	co2	CO₂	1.5	1.0	2.5	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a4ed4c5cbb6a1a77	co2	CO₂	1.666667	0.5	3.0	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d0454377cc9378ce	co2	CO₂	1.666667	1.055556	2.444444	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d16d7e587761de51	co2	CO₂	1.166667	0.833333	2.666667	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
eb5c2ef071737e87	co2	CO₂	1.0	1.0	2.5	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b1488fe7b3879c11	co2	CO₂	1.666667	0.5	3.0	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
833453018e3dfab2	co2	CO₂	1.166667	0.833333	2.666667	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
24398c03f23bb646	co2	CO₂	0.916667	1.333333	2.166667	3.5	4.416667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e0f23b0386f9bc98	co2	CO₂	1.333333	0.5	3.0	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
04f84ad020f4068e	co2	CO₂	0.833333	1.0	2.5	3.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a957a1fedfc35946	co2	CO₂	1.166667	0.444444	3.055556	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
00d378508e7fe0bf	co2	CO₂	1.333333	0.5	3.0	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
93d75f5e84e5840f	co2	CO₂	1.0	1.916667	1.583333	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bc62d3fd735ceecf	co2	CO₂	1.333333	1.666667	1.833333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
87ba952728249df4	co2	CO₂	1.333333	1.916667	1.583333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e5deb42e63d26863	co2	CO₂	1.0	1.833333	1.666667	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a47ff9d4b9ee094c	co2	CO₂	1.333333	1.666667	1.833333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e514c85bbf3794e9	co2	CO₂	1.166667	1.666667	1.833333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1cd2dc109b97e3ae	co2	CO₂	3.083333	0.0	3.5	3.5	6.583333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e9595af403c12d0a	co2	CO₂	3.166667	0.0	3.5	3.5	6.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
abcc8a4eac062cf5	co2	CO₂	1.666667	0.083333	3.416667	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1510e4f042760386	co2	CO₂	2.583333	0.0	3.5	3.5	6.083333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
753cfbf1bc846122	co2	CO₂	2.666667	0.0	3.5	3.5	6.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e93741144455da01	co2	CO₂	2.5	0.0	3.5	3.5	6.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e758ed2ef6c0799b	co2	CO₂	1.0	0.833333	2.666667	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
82201b9bbfaec12a	co2	CO₂	2.0	0.333333	3.166667	3.5	5.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
834546f0c3a6fae3	co2	CO₂	2.0	0.0	3.5	3.5	5.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f84418e76eafeea1	co2	CO₂	1.333333	0.666667	2.833333	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bc2affad950e861d	co2	CO₂	2.0	0.0	3.5	3.5	5.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2b560b1c542f9339	co2	CO₂	2.333333	0.0	3.5	3.5	5.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6b141484db83ce23	co2	CO₂	1.333333	0.083333	3.416667	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f61c2e755bbe09c3	co2	CO₂	1.0	0.5	3.0	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e8de9f52c85c8608	co2	CO₂	1.833333	0.0	3.5	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b3a8c527b61ea908	co2	CO₂	1.0	0.75	2.75	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7ed007f92045cabe	co2	CO₂	1.083333	0.333333	3.166667	3.5	4.583333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0a48dec404566562	co2	CO₂	0.833333	0.5	3.0	3.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d934a58606e55a36	co2	CO₂	1.166667	0.666667	2.833333	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
75c2bbb0eca46b8f	co2	CO₂	1.0	0.416667	3.083333	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
aa40279f0c70c0e2	co2	CO₂	1.0	0.833333	2.666667	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ccd518ac64d9b740	co2	CO₂	1.0	0.666667	2.833333	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
46823a79f34ca10a	co2	CO₂	1.166667	0.75	2.75	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
151d8baafcd7314a	co2	CO₂	1.166667	0.5	3.0	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4d5a8661e4b7d2c6	co2	CO₂	0.666667	0.666667	2.833333	3.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ef157883ae5138a6	co2	CO₂	0.666667	0.75	2.75	3.5	4.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d4a49fd769b467dd	co2	CO₂	0.833333	0.5	3.0	3.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3557918fc490b29b	co2	CO₂	0.833333	0.5	3.0	3.5	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1c607282211e14b2	co2	CO₂	1.111111	0.222222	3.277778	3.5	4.611111	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5f306d0f2fee669c	co2	CO₂	1.0	0.5	3.0	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ec0c66d3c13a79a7	co2	CO₂	2.666667	3.0	0.5	3.5	6.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a53364b91004f2b8	co2	CO₂	1.5	2.833333	0.666667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
657b97e3814a3e59	co2	CO₂	1.833333	2.666667	0.833333	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
009d6df4d4e9da3a	co2	CO₂	2.5	1.833333	1.666667	3.5	6.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
62b89caa73685b32	co2	CO₂	1.666667	2.833333	0.666667	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e951e83374eee166	co2	CO₂	1.333333	3.5	0.0	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2dffdbf1f4a70a5b	co2	CO₂	2.666667	2.833333	0.666667	3.5	6.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0475b99362f34fa9	co2	CO₂	1.5	2.833333	0.666667	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4a805a6548499959	co2	CO₂	1.5	2.5	1.0	3.5	5.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4a81dcb7ae6564f4	co2	CO₂	2.133333	2.633333	0.866667	3.5	5.633333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e5a6cd72eada1ef9	co2	CO₂	1.833333	1.0	2.5	3.5	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7b4e5386c87f6df8	co2	CO₂	1.666667	1.166667	2.333333	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
da894d7716da1e2e	co2	CO₂	3.151515	0.5	3.0	3.5	6.651515	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
167b937aac6120af	co2	CO₂	1.0	1.666667	1.833333	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3817fef184aa1790	co2	CO₂	1.0	1.333333	2.166667	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
364d95e40d6aea45	co2	CO₂	1.666667	1.0	2.5	3.5	5.166667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8a3bba4ca97547d1	co2	CO₂	1.333333	0.333333	3.166667	3.5	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
78a4ccd5941f61dc	co2	CO₂	1.166667	0.444444	3.055556	3.5	4.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
38344493f941fc2f	co2	CO₂	2.0	0.083333	3.416667	3.5	5.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d5d71f9443eaf071	co2	CO₂	1.0	0.416667	3.083333	3.5	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a847c1986a0195ef	co2	CO₂	1.333333	0.0	3.333333	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d09d904ac3e16627	co2	CO₂	1.666666	0.0	3.333333	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
18a4675ff0c5ab84	co2	CO₂	3.333333	0.0	3.333333	3.333333	6.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
83d783e2af3101df	co2	CO₂	1.333333	1.333333	2.0	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c0642c86a335eb2d	co2	CO₂	2.0	0.333333	3.0	3.333333	5.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
de5ed64dbb1c9770	co2	CO₂	0.333333	2.333333	1.0	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f5d7ad07ce0049f3	co2	CO₂	1.0	1.333333	2.0	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7641d19b0973ad40	co2	CO₂	1.333333	0.333333	3.0	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5cef98f6738332ad	co2	CO₂	1.0	0.0	3.333333	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2ca194de656d3d80	co2	CO₂	4.0	0.0	3.333333	3.333333	7.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a8579b469b73308c	co2	CO₂	2.666666	2.0	1.333333	3.333333	5.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bea92bfc05cd6ee8	co2	CO₂	1.666666	0.333333	3.0	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e1770153be022a22	co2	CO₂	1.666666	0.333333	3.0	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
43bc4f3b654c7d09	co2	CO₂	2.666666	0.0	3.333333	3.333333	5.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b48136982d44a381	co2	CO₂	1.666666	0.333333	3.0	3.333333	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
0b9a367ab4ca9caf	co2	CO₂	1.333333	0.333333	3.0	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
642c894f4687e953	co2	CO₂	0.666667	0.5	2.833333	3.333333	4.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
8d1164cb96bf6bc3	co2	CO₂	1.0	0.666666	2.666667	3.3333329999999997	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
096d8b61511dd7c0	co2	CO₂	0.833333	0.666667	2.666666	3.333333	4.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3b3ecb2678716f3b	co2	CO₂	1.166667	0.166667	3.166666	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
04255749cf29cb4e	co2	CO₂	1.166667	0.0	3.333333	3.333333	4.5	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d9938e9b6277f546	co2	CO₂	1.5	0.0	3.333333	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9b5f97e926028e7f	co2	CO₂	2.833333	1.5	1.833333	3.333333	6.166666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6d6ac608e0b06c00	co2	CO₂	2.583333	1.416667	1.916666	3.3333329999999997	5.916666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9caca3e5cf5040e4	co2	CO₂	1.0	1.333333	2.0	3.333333	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
33dbdd7a0e63ac07	co2	CO₂	2.166666	0.0	3.333333	3.333333	5.499999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
45d47a4315af3cef	co2	CO₂	1.5	0.166667	3.166666	3.333333	4.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7d55b6e837eb1947	co2	CO₂	1.333333	0.833333	2.5	3.333333	4.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
02c19cb44a1aed2f	co2	CO₂	0.333333	2.0	1.333333	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e4f6cff8afdaee48	co2	CO₂	0.333333	1.583333	1.75	3.333333	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
